EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10146522,OKANOGAN CO., ,05/03/1982,1300,Tornado,0,F1,0,0,25000,0,WA,CST, , ,C,47, ,0,0, , ,.1,10,0, ,0, , ,05/03/1982,1300,48.43,-119.50, , ,"","",1
10152821,BEAVER CO., ,05/03/1982,1334,Tornado,0,F0,0,0,30,0,UT,CST, , ,C,1, ,0,0, , ,.1,10,0, ,0, , ,05/03/1982,1334,38.77,-113.02, , ,"","",2
10012938,WINNEBAGO CO., ,05/04/1982,1745,Tornado,0,F1,0,0,25000,0,IA,CST, , ,C,189, ,0,0, , ,3,40,0, ,0, , ,05/04/1982,1745,43.45,-93.62,43.47,-93.55,"","",3
10012940,HUMBOLDT CO., ,05/04/1982,1845,Tornado,0,F1,0,0,25000,0,IA,CST, , ,C,91, ,0,0, , ,0,33,0, ,0, , ,05/04/1982,1845,42.65,-94.42, , ,"","",4
10066608,DUNDY CO., ,05/04/1982,1900,Tornado,0,F0,0,0,250000,0,NE,CST, , ,C,57, ,0,0, , ,.1,20,0, ,0, , ,05/04/1982,1900,40.30,-101.67, , ,"","",5
10131305,BRISCOE CO., ,05/04/1982,1950,Tornado,0,F1,0,0,250,0,TX,CST, , ,C,45, ,0,0, , ,.2,20,0, ,0, , ,05/04/1982,1950,34.37,-101.05, , ,"","",6
10131307,STONEWALL CO., ,05/05/1982,1323,Tornado,0,F0,0,0,30,0,TX,CST, , ,C,433, ,0,0, , ,.1,20,0, ,0, , ,05/05/1982,1323,33.00,-100.45, , ,"","",7
10131308,UPTON CO., ,05/05/1982,1510,Tornado,0,F0,0,0,30,0,TX,CST, , ,C,461, ,0,0, , ,.6,20,0, ,0, , ,05/05/1982,1510,31.22,-101.90, , ,"","",8
10131309,MIDLAND CO., ,05/05/1982,1510,Tornado,0,F0,0,0,30,0,TX,CST, , ,C,329, ,0,0, , ,.2,10,0, ,0, , ,05/05/1982,1510,32.00,-102.08, , ,"","",9
10021868,COFFEY CO., ,05/05/1982,1530,Tornado,0,F0,0,0,2500,0,KS,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,05/05/1982,1530,38.10,-95.88, , ,"","",10
10021869,COFFEY CO., ,05/05/1982,1600,Tornado,0,F0,0,0,25000,0,KS,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,05/05/1982,1600,38.22,-95.78, , ,"","",11
10109000,COMANCHE CO., ,05/05/1982,1610,Tornado,0,F0,0,0,30,0,OK,CST, , ,C,31, ,0,0, , ,0,33,0, ,0, , ,05/05/1982,1610,34.45,-98.57, , ,"","",12
10131318,VAL VERDE CO., ,05/05/1982,2025,Tornado,0,F1,0,0,25000,0,TX,CST, , ,C,465, ,0,0, , ,.1,20,0, ,0, , ,05/05/1982,2025,29.37,-100.90, , ,"","",13
10131332,GONZALES CO., ,05/06/1982,315,Tornado,0,F1,0,0,2500000,0,TX,CST, , ,C,177, ,0,0, , ,7,40,0, ,0, , ,05/06/1982,315,29.40,-97.75,29.42,-97.65,"","",14
10131333,LIBERTY CO., ,05/06/1982,755,Tornado,0,F2,0,0,250000,0,TX,CST, , ,C,291, ,0,0, , ,.5,37,0, ,0, , ,05/06/1982,755,29.95,-94.88, , ,"","",15
10045059,CAMERON PAR., ,05/06/1982,830,Tornado,0,F1,0,0,30,0,LA,CST, , ,C,23, ,0,0, , ,1,50,0, ,0, , ,05/06/1982,830,29.82,-93.42, , ,"","",16
10148139,OUTAGAMIE CO., ,05/06/1982,1430,Tornado,0,F2,0,0,250000,0,WI,CST, , ,C,87, ,0,0, , ,9,100,0, ,0, , ,05/06/1982,1430,44.37,-88.58,44.45,-88.47,"","",17
10131334,GALVESTON CO., ,05/06/1982,1550,Tornado,0,F1,0,0,30,0,TX,CST, , ,C,167, ,0,0, , ,.7,27,0, ,0, , ,05/06/1982,1550,29.47,-95.05, , ,"","",18
10131335,BRAZORIA CO., ,05/06/1982,1630,Tornado,0,F1,0,0,25000,0,TX,CST, , ,C,39, ,0,0, , ,.4,40,0, ,0, , ,05/06/1982,1630,29.05,-95.40, , ,"","",19
10045060,VERMILION PAR., ,05/07/1982,525,Tornado,0,F2,0,0,2500,0,LA,CST, , ,C,113, ,0,0, , ,5,100,0, ,0, , ,05/07/1982,525,29.78,-92.13,29.87,-92.08,"","",20
10062312,JEFFERSON DAVIS CO., ,05/07/1982,1135,Tornado,0,F3,0,0,250000,0,MS,CST, , ,C,65, ,0,0, , ,6,200,0, ,0, , ,05/07/1982,1135,31.48,-89.72,31.52,-89.60,"","",21
9979641,BALDWIN CO., ,05/07/1982,1238,Tornado,0,F1,0,0,2500,0,AL,CST, , ,C,3, ,0,0, , ,2,30,0, ,0, , ,05/07/1982,1238,30.28,-87.68, , ,"","",22
10062313,FORREST CO., ,05/07/1982,1250,Tornado,0,F3,0,1,250000,0,MS,CST, , ,C,35, ,0,0, , ,8,100,0, ,0, , ,05/07/1982,1250,31.28,-89.25,31.38,-89.15,"","",23
10062314,PERRY CO., ,05/07/1982,1308,Tornado,0,F3,0,0,250000,0,MS,CST, , ,C,111, ,0,0, , ,5,100,0, ,0, , ,05/07/1982,1308,31.38,-89.15,31.42,-89.10,"","",24
10070729,TOOLE CO., ,05/07/1982,1700,Tornado,0,F0,0,0,30,0,MT,CST, , ,C,101, ,0,0, , ,0,33,0, ,0, , ,05/07/1982,1700,48.90,-111.92, , ,"","",25
10070730,TOOLE CO., ,05/07/1982,1700,Tornado,0,F2,0,0,2500,0,MT,CST, , ,C,101, ,0,0, , ,.5,20,0, ,0, , ,05/07/1982,1700,48.90,-111.92, , ,"","",26
10131340,HUTCHINSON CO., ,05/09/1982,1834,Tornado,0,F0,0,0,30,0,TX,CST, , ,C,233, ,0,0, , ,.2,20,0, ,0, , ,05/09/1982,1834,35.78,-101.57, , ,"","",27
