EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10141865,ECTOR CO., ,06/01/1985,2010,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,135, ,0,0, , ,.2,30,0, ,0, , ,06/01/1985,2010,31.85,-102.37, , ,"","",1
10106148,KIOWA CO., ,06/02/1985,1820,Tornado,0,F0,0,0,0,0,OK,CST, , ,C,75, ,0,0, , ,.2,3,0, ,0, , ,06/02/1985,1820,35.08,-98.95, , ,"","",2
10106149,KIOWA CO., ,06/02/1985,1825,Tornado,0,F0,0,0,0,0,OK,CST, , ,C,75, ,0,0, , ,.2,3,0, ,0, , ,06/02/1985,1825,35.10,-98.80, , ,"","",3
10106152,KIOWA CO., ,06/02/1985,1915,Tornado,0,F0,0,0,0,0,OK,CST, , ,C,75, ,0,0, , ,.2,3,0, ,0, , ,06/02/1985,1915,35.05,-98.82, , ,"","",4
9986677,DOUGLAS CO., ,06/02/1985,2034,Tornado,0,F1,0,0,0,0,CO,CST, , ,C,35, ,0,0, , ,1,50,0, ,0, , ,06/02/1985,2034,39.30,-104.95, , ,"","",5
10113105,HORRY CO., ,06/02/1985,2340,Tornado,0,F2,0,0,250000,0,SC,CST, , ,C,51, ,0,0, , ,5,100,0, ,0, , ,06/02/1985,2340,33.93,-79.03,33.92,-78.95,"","",6
10117102,MONROE CO., ,06/03/1985,1210,Tornado,0,F1,0,0,25000,0,PA,CST, , ,C,89, ,0,0, , ,.2,17,0, ,0, , ,06/03/1985,1210,40.90,-75.32, , ,"","",7
9986683,ARAPAHOE CO., ,06/03/1985,1545,Tornado,0,F1,0,0,2500,0,CO,CST, , ,C,5, ,0,0, , ,.5,100,0, ,0, , ,06/03/1985,1545,39.75,-104.83, , ,"","",8
9986684,ARAPAHOE CO., ,06/03/1985,1548,Tornado,0,F1,0,0,0,0,CO,CST, , ,C,5, ,0,0, , ,.5,100,0, ,0, , ,06/03/1985,1548,39.68,-104.77, , ,"","",9
10142728,WINKLER CO., ,06/03/1985,1808,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,495, ,0,0, , ,.2,40,0, ,0, , ,06/03/1985,1808,31.78,-103.15, , ,"","",10
10107029,GARFIELD CO., ,06/03/1985,1820,Tornado,0,F1,0,0,250000,0,OK,CST, , ,C,47, ,0,0, , ,.2,3,0, ,0, , ,06/03/1985,1820,36.43,-97.77, , ,"","",11
9986688,EL PASO CO., ,06/03/1985,1915,Tornado,0,F1,0,0,0,0,CO,CST, , ,C,41, ,0,0, , ,.5,50,0, ,0, , ,06/03/1985,1915,38.83,-104.38, , ,"","",12
9986689,ELBERT CO., ,06/03/1985,2138,Tornado,0,F1,0,0,0,0,CO,CST, , ,C,39, ,0,0, , ,2,50,0, ,0, , ,06/03/1985,2138,39.17,-104.03, , ,"","",13
10123395,WILSON CO., ,06/04/1985,1630,Tornado,0,F2,0,0,25000,0,TN,CST, , ,C,189, ,0,0, , ,5,100,0, ,0, , ,06/04/1985,1630,36.27,-86.45,36.22,-86.37,"","",14
9999255,DE SOTO CO., ,06/04/1985,1645,Tornado,0,F1,0,0,250000,0,FL,CST, , ,C,27, ,0,0, , ,.5,10,0, ,0, , ,06/04/1985,1645,27.22,-81.87, , ,"","",15
10142948,CULBERSON CO., ,06/04/1985,1941,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,109, ,0,0, , ,.2,30,0, ,0, , ,06/04/1985,1941,31.87,-104.38, , ,"","",16
10075802,LEA CO., ,06/05/1985,1600,Tornado,0,F0,0,0,25000,0,NM,CST, , ,C,25, ,0,0, , ,.2,3,0, ,0, , ,06/05/1985,1600,32.68,-103.22, , ,"","",17
10142950,GAINES CO., ,06/05/1985,1651,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,165, ,0,0, , ,.2,40,0, ,0, , ,06/05/1985,1651,32.72,-102.85, , ,"","",18
10090181,MECKLENBURG CO., ,06/06/1985,1620,Tornado,0,F0,0,0,250000,0,NC,CST, , ,C,119, ,0,0, , ,1,267,0, ,0, , ,06/06/1985,1620,35.20,-80.83, , ,"","",19
9994747,WHEELER CO., ,06/06/1985,1940,Tornado,0,F1,0,0,250000,0,GA,CST, , ,C,309, ,0,0, , ,.4,30,0, ,0, , ,06/06/1985,1940,32.15,-82.75, , ,"","",20
10031276,LINCOLN CO., ,06/07/1985,1039,Tornado,0,F0,0,0,25000,0,KY,CST, , ,C,137, ,0,0, , ,.2,10,0, ,0, , ,06/07/1985,1039,37.43,-84.82, , ,"","",21
9979161,CLAY CO., ,06/07/1985,1835,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,27, ,0,0, , ,.2,200,0, ,0, , ,06/07/1985,1835,33.13,-85.68, , ,"","",22
10049135,LAKE OF THE WOODS CO., ,06/08/1985,1131,Tornado,0,F0,0,0,0,0,MN,CST, , ,C,77, ,0,0, , ,.2,3,0, ,0, , ,06/08/1985,1131,48.60,-94.80, , ,"","",23
10049137,KOOCHICHING CO., ,06/08/1985,1205,Tornado,0,F0,0,0,0,0,MN,CST, , ,C,71, ,0,0, , ,.2,3,0, ,0, , ,06/08/1985,1205,48.40,-93.80, , ,"","",24
10162445,PRICE CO., ,06/08/1985,1815,Tornado,0,F3,0,26,25000000,0,WI,CST, , ,C,99, ,0,0, , ,21,2640,0, ,0, , ,06/08/1985,1815,45.93,-90.47,45.80,-90.08,"","",25
10162448,ONEIDA CO., ,06/08/1985,1852,Tornado,0,F3,2,16,25000000,0,WI,CST, , ,C,85, ,0,0, , ,47,2640,0, ,0, , ,06/08/1985,1852,45.80,-90.08,45.57,-89.10,"","",26
