EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10026803,NEMAHA CO., ,06/01/1960,1645,Tornado,0,F0,0,0,25000,0,KS,CST, , ,C,131, ,0,0, , ,3.3,100,0, ,0, , ,06/01/1960,1645,39.77,-96.13,39.72,-96.12,"","",1
10026806,DICKINSON CO., ,06/01/1960,1745,Tornado,0, ,0,0,30,0,KS,CST, , ,C,41, ,0,0, , ,0,33,0, ,0, , ,06/01/1960,1745,38.98,-97.27, , ,"","",2
10026807,DICKINSON CO., ,06/01/1960,1745,Tornado,0, ,0,0,30,0,KS,CST, , ,C,41, ,0,0, , ,0,33,0, ,0, , ,06/01/1960,1745,38.98,-97.15, , ,"","",3
10010950,MCLEAN CO., ,06/01/1960,2000,Tornado,0, ,0,0,250,0,IL,CST, , ,C,113, ,0,0, , ,0,33,0, ,0, , ,06/01/1960,2000,40.30,-88.97, , ,"","",4
10010951,FAYETTE CO., ,06/04/1960,1218,Tornado,0, ,0,0,0,0,IL,CST, , ,C,51, ,0,0, , ,0,33,0, ,0, , ,06/04/1960,1218,39.10,-89.20, , ,"","",5
9986090,CLAY CO., ,06/04/1960,1245,Tornado,0,F2,0,0,2500,0,FL,CST, , ,C,19, ,0,0, , ,0,33,0, ,0, , ,06/04/1960,1245,30.00,-81.68, , ,"","",6
10010952,LA SALLE CO., ,06/04/1960,1800,Tornado,0, ,0,0,250,0,IL,CST, , ,C,99, ,0,0, , ,0,33,0, ,0, , ,06/04/1960,1800,41.43,-88.77, , ,"","",7
10060486,MERCER CO., ,06/04/1960,1915,Tornado,0,F1,0,0,25000,0,MO,CST, , ,C,129, ,0,0, , ,.2,17,0, ,0, , ,06/04/1960,1915,40.52,-93.53, , ,"","",8
10010956,MCLEAN CO., ,06/04/1960,2337,Tornado,0,F2,0,0,250000,0,IL,CST, , ,C,113, ,0,0, , ,46.5,20,0, ,0, , ,06/04/1960,2337,40.53,-89.08,40.05,-88.47,"","",9
10010959,MCLEAN CO., ,06/05/1960,17,Tornado,0,F2,0,0,25000,0,IL,CST, , ,C,113, ,0,0, , ,9.6,33,0, ,0, , ,06/05/1960,17,40.35,-88.52,40.32,-88.33,"","",10
10010960,CHAMPAIGN CO., ,06/05/1960,49,Tornado,0,F2,0,1,250000,0,IL,CST, , ,C,19, ,0,0, , ,9.7,20,0, ,0, , ,06/05/1960,49,40.05,-88.47,39.95,-88.33,"","",11
10096024,JACKSON CO., ,06/07/1960,1800,Tornado,0,F3,0,0,25000,0,OK,CST, , ,C,65, ,0,0, , ,.8,100,0, ,0, , ,06/07/1960,1800,34.52,-99.42, , ,"","",12
10120001,CARSON CO., ,06/08/1960,100,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,65, ,0,0, , ,.5,33,0, ,0, , ,06/08/1960,100,35.47,-101.62, , ,"","",13
10120002,DONLEY CO., ,06/08/1960,1625,Tornado,0,F2,0,0,2500,0,TX,CST, , ,C,129, ,0,0, , ,0,33,0, ,0, , ,06/08/1960,1625,34.87,-100.87, , ,"","",14
9986091,OSCEOLA CO., ,06/08/1960,1730,Tornado,0,F1,0,1,2500,0,FL,CST, , ,C,97, ,0,0, , ,0,33,0, ,0, , ,06/08/1960,1730,27.68,-80.90, , ,"","",15
10120008,TAYLOR CO., ,06/08/1960,2002,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,441, ,0,0, , ,0,33,0, ,0, , ,06/08/1960,2002,32.25,-100.00, , ,"","",16
10120009,HALL CO., ,06/08/1960,2100,Tornado,0,F1,0,0,2500,0,TX,CST, , ,C,191, ,0,0, , ,.2,20,0, ,0, , ,06/08/1960,2100,34.57,-100.42, , ,"","",17
10120010,MOORE CO., ,06/09/1960,15,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,341, ,0,0, , ,.1,23,0, ,0, , ,06/09/1960,15,36.02,-101.63, , ,"","",18
10031611,EVANGELINE PAR., ,06/09/1960,1510,Tornado,0,F1,0,0,25000,0,LA,CST, , ,C,39, ,0,0, , ,1,33,0, ,0, , ,06/09/1960,1510,30.75,-92.40, , ,"","",19
10159482,SWEETWATER CO., ,06/09/1960,1600,Tornado,0,F0,0,0,0,0,WY,CST, , ,C,37, ,0,0, , ,.1,17,0, ,0, , ,06/09/1960,1600,41.58,-109.68, , ,"","",20
10159483,CARBON CO., ,06/09/1960,1600,Tornado,0,F0,0,0,0,0,WY,CST, , ,C,7, ,0,0, , ,1,33,0, ,0, , ,06/09/1960,1600,41.57,-106.95, , ,"","",21
10026810,SHERMAN CO., ,06/09/1960,1820,Tornado,0,F0,0,0,25000,0,KS,CST, , ,C,181, ,0,0, , ,2,33,0, ,0, , ,06/09/1960,1820,39.37,-101.63, , ,"","",22
10026811,SHERMAN CO., ,06/09/1960,1824,Tornado,0,F0,0,0,30,0,KS,CST, , ,C,181, ,0,0, , ,0,33,0, ,0, , ,06/09/1960,1824,39.37,-101.63, , ,"","",23
10026812,SHERMAN CO., ,06/09/1960,1824,Tornado,0,F0,0,0,30,0,KS,CST, , ,C,181, ,0,0, , ,0,33,0, ,0, , ,06/09/1960,1824,39.38,-101.62, , ,"","",24
10120011,POTTER CO., ,06/09/1960,1935,Tornado,0,F1,0,0,250000,0,TX,CST, , ,C,375, ,0,0, , ,1,33,0, ,0, , ,06/09/1960,1935,35.23,-101.65, , ,"","",25
10071476,BOONE CO., ,06/09/1960,2200,Tornado,0,F1,0,0,2500,0,NE,CST, , ,C,11, ,0,0, , ,2.5,33,0, ,0, , ,06/09/1960,2200,41.78,-97.93, , ,"","",26
9983940,NAVAJO CO., ,06/10/1960,1430,Tornado,0, ,0,0,0,0,AZ,CST, , ,C,17, ,0,0, , ,0,33,0, ,0, , ,06/10/1960,1430,34.97,-110.33, , ,"","",27
9982057,HEMPSTEAD CO., ,06/10/1960,1505,Tornado,0,F2,0,0,250,0,AR,CST, , ,C,57, ,0,0, , ,3,833,0, ,0, , ,06/10/1960,1505,33.52,-93.55,33.55,-93.52,"","",28
10060487,SALINE CO., ,06/10/1960,1720,Tornado,0,F1,0,0,2500,0,MO,CST, , ,C,195, ,0,0, , ,.2,17,0, ,0, , ,06/10/1960,1720,38.13,-93.22, , ,"","",29
10120014,DEAF SMITH CO., ,06/10/1960,1730,Tornado,0,F0,0,0,25000,0,TX,CST, , ,C,117, ,0,0, , ,.1,10,0, ,0, , ,06/10/1960,1730,34.83,-102.40, , ,"","",30
10026813,DECATUR CO., ,06/10/1960,1940,Tornado,0,F0,0,0,30,0,KS,CST, , ,C,39, ,0,0, , ,0,33,0, ,0, , ,06/10/1960,1940,39.78,-100.73, , ,"","",31
