EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10121162,BAYLOR CO., ,10/07/1957,1915,Tornado,0,F2,0,0,2500,0,TX,CST, , ,C,23, ,0,0, , ,2,33,0, ,0, , ,10/07/1957,1915,33.62,-99.42, , ,"","",1
9988312,MIAMI-DADE CO., ,10/08/1957,1130,Tornado,0,F0,0,0,2500,0,FL,CST, , ,C,86, ,0,0, , ,0,33,0, ,0, , ,10/08/1957,1130,25.77,-80.37, , ,"","",2
10081467,GRANT CO., ,10/12/1957,500,Tornado,0,F3,0,0,250000,0,NM,CST, , ,C,17, ,0,0, , ,8.2,50,0, ,0, , ,10/12/1957,500,32.63,-108.17,32.70,-108.05,"","",3
10095866,BEAVER CO., ,10/13/1957,1720,Tornado,0,F0,0,0,30,0,OK,CST, , ,C,7, ,0,0, , ,0,33,0, ,0, , ,10/13/1957,1720,36.88,-100.07, , ,"","",4
10121164,WALLER CO., ,10/14/1957,1500,Tornado,0,F2,0,0,25000,0,TX,CST, , ,C,473, ,0,0, , ,1,33,0, ,0, , ,10/14/1957,1500,30.10,-96.10, , ,"","",5
10121166,WALLER CO., ,10/14/1957,1500,Tornado,0,F3,0,0,25000,0,TX,CST, , ,C,473, ,0,0, , ,1,33,0, ,0, , ,10/14/1957,1500,30.12,-96.00, , ,"","",6
10121165,WALLER CO., ,10/14/1957,1500,Tornado,0,F2,0,0,25000,0,TX,CST, , ,C,473, ,0,0, , ,.5,17,0, ,0, , ,10/14/1957,1500,30.05,-95.92, , ,"","",7
10121167,LIBERTY CO., ,10/14/1957,1745,Tornado,0,F2,0,0,25000,0,TX,CST, , ,C,291, ,0,0, , ,.5,200,0, ,0, , ,10/14/1957,1745,30.20,-94.90, , ,"","",8
10030452,POINTE COUPEE PAR., ,10/15/1957,2200,Tornado,0,F3,1,19,250000,0,LA,CST, , ,C,77, ,0,0, , ,15.9,100,0, ,0, , ,10/15/1957,2200,30.57,-91.73,30.65,-91.48,"","",9
10030453,ST. LANDRY PAR., ,10/15/1957,2230,Tornado,0,F3,0,10,250000,0,LA,CST, , ,C,97, ,0,0, , ,22,100,0, ,0, , ,10/15/1957,2230,30.47,-92.08,30.57,-91.73,"","",10
10049873,WARREN CO., ,10/15/1957,2345,Tornado,0, ,0,0,25000,0,MS,CST, , ,C,149, ,0,0, , ,17.5,77,0, ,0, , ,10/15/1957,2345,32.22,-90.77,32.47,-90.72,"","",11
10030454,WEST BATON ROUGE PAR., ,10/16/1957,45,Tornado,0,F1,0,0,25000,0,LA,CST, , ,C,121, ,0,0, , ,1,33,0, ,0, , ,10/16/1957,45,30.50,-91.30, , ,"","",12
