EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10121844,JOHNSON CO., ,08/03/1958,425,Tornado,0,F0,0,0,2500,0,TX,CST, , ,C,251, ,0,0, , ,5.6,100,0, ,0, , ,08/03/1958,425,32.32,-97.43,32.27,-97.50,"","",1
10121845,BELL CO., ,08/03/1958,610,Tornado,0,F1,0,0,30,0,TX,CST, , ,C,27, ,0,0, , ,1,50,0, ,0, , ,08/03/1958,610,30.98,-97.33, , ,"","",2
9984936,PALM BEACH CO., ,08/03/1958,1530,Tornado,0, ,0,0,2500,0,FL,CST, , ,C,99, ,0,0, , ,0,33,0, ,0, , ,08/03/1958,1530,26.50,-80.07, , ,"","",3
9984937,PALM BEACH CO., ,08/03/1958,1530,Tornado,0, ,0,0,250,0,FL,CST, , ,C,99, ,0,0, , ,0,33,0, ,0, , ,08/03/1958,1530,26.48,-80.03, , ,"","",4
10041717,LENAWEE CO., ,08/03/1958,1730,Tornado,0,F0,0,0,30,0,MI,CST, , ,C,91, ,0,0, , ,0,17,0, ,0, , ,08/03/1958,1730,42.00,-83.95, , ,"","",5
10055429,REDWOOD CO., ,08/04/1958,1930,Tornado,0,F1,1,2,250,0,MN,CST, , ,C,127, ,0,0, , ,2,27,0, ,0, , ,08/04/1958,1930,44.42,-95.40, , ,"","",6
10072815,MADISON CO., ,08/04/1958,2100,Tornado,0,F1,0,0,2500,0,NE,CST, , ,C,119, ,0,0, , ,0,33,0, ,0, , ,08/04/1958,2100,41.83,-97.42, , ,"","",7
10019277,BUENA VISTA CO., ,08/05/1958,1700,Tornado,0,F2,0,0,2500,0,IA,CST, , ,C,21, ,0,0, , ,27.1,60,0, ,0, , ,08/05/1958,1700,42.75,-95.17,42.50,-94.75,"","",8
10072816,SAUNDERS CO., ,08/05/1958,1730,Tornado,0,F0,0,0,2500,0,NE,CST, , ,C,155, ,0,0, , ,.2,33,0, ,0, , ,08/05/1958,1730,41.28,-96.60, , ,"","",9
10072817,CASS CO., ,08/05/1958,1830,Tornado,0,F1,0,0,25000,0,NE,CST, , ,C,25, ,0,0, , ,0,33,0, ,0, , ,08/05/1958,1830,40.98,-96.17, , ,"","",10
10072818,HAMILTON CO., ,08/05/1958,1830,Tornado,0,F1,0,0,2500,0,NE,CST, , ,C,81, ,0,0, , ,.3,147,0, ,0, , ,08/05/1958,1830,40.87,-97.98, , ,"","",11
10072819,OTOE CO., ,08/05/1958,2200,Tornado,0,F1,0,0,250000,0,NE,CST, , ,C,131, ,0,0, , ,0,33,0, ,0, , ,08/05/1958,2200,40.60,-96.38, , ,"","",12
10072820,YORK CO., ,08/05/1958,2300,Tornado,0,F1,0,0,2500,0,NE,CST, , ,C,185, ,0,0, , ,0,33,0, ,0, , ,08/05/1958,2300,40.95,-97.60, , ,"","",13
10010898,KANE CO., ,08/06/1958,1710,Tornado,0,F2,0,0,250000,0,IL,CST, , ,C,89, ,0,0, , ,2,70,0, ,0, , ,08/06/1958,1710,41.73,-88.37, , ,"","",14
10149048,MILWAUKEE CO., ,08/07/1958,1458,Tornado,0,F2,0,4,25000,0,WI,CST, , ,C,79, ,0,0, , ,1,100,0, ,0, , ,08/07/1958,1458,43.12,-88.00, , ,"","",15
10042643,LINCOLN CO., ,08/08/1958,1430,Tornado,0, ,0,0,250,0,ME,CST, , ,C,15, ,0,0, , ,2,33,0, ,0, , ,08/08/1958,1430,44.10,-69.60, , ,"","",16
10041719,IRON CO., ,08/09/1958,1700,Tornado,0,F1,0,0,30,0,MI,CST, , ,C,71, ,0,0, , ,0,33,0, ,0, , ,08/09/1958,1700,46.08,-88.75, , ,"","",17
10083595,CASS CO., ,08/09/1958,1700,Tornado,0, ,0,0,2500,0,ND,CST, , ,C,17, ,0,0, , ,0,33,0, ,0, , ,08/09/1958,1700,47.10,-96.90, , ,"","",18
10075720,OTSEGO CO., ,08/10/1958,1644,Tornado,0,F1,0,0,25000,0,NY,CST, , ,C,77, ,0,0, , ,0,33,0, ,0, , ,08/10/1958,1644,43.50,-76.50, , ,"","",19
10083596,GRAND FORKS CO., ,08/11/1958,1606,Tornado,0,F3,0,2,25000,0,ND,CST, , ,C,35, ,0,0, , ,0,33,0, ,0, , ,08/11/1958,1606,47.90,-97.20, , ,"","",20
10055431,CLAY CO., ,08/11/1958,1925,Tornado,0,F1,0,3,25000,0,MN,CST, , ,C,27, ,0,0, , ,.8,100,0, ,0, , ,08/11/1958,1925,46.77,-96.73, , ,"","",21
10121850,DALLAS CO., ,08/12/1958,1435,Tornado,0,F2,0,0,2500,0,TX,CST, , ,C,113, ,0,0, , ,3,300,0, ,0, , ,08/12/1958,1435,32.92,-96.63,32.92,-96.58,"","",22
10121854,FANNIN CO., ,08/12/1958,1700,Tornado,0,F1,0,0,2500,0,TX,CST, , ,C,147, ,0,0, , ,2,50,0, ,0, , ,08/12/1958,1700,33.58,-96.18, , ,"","",23
10071131,YELLOWSTONE CO., ,08/12/1958,1745,Tornado,0, ,0,1,2500,0,MT,CST, , ,C,111, ,0,0, , ,.5,33,0, ,0, , ,08/12/1958,1745,45.70,-108.80, , ,"","",24
10040337,FRANKLIN CO., ,08/13/1958,1330,Tornado,0,F1,0,0,2500,0,MA,CST, , ,C,11, ,0,0, , ,8,233,0, ,0, , ,08/13/1958,1330,42.70,-72.73,42.70,-72.57,"","",25
10072822,DAWSON CO., ,08/13/1958,1615,Tornado,0,F1,0,0,25000,0,NE,CST, , ,C,47, ,0,0, , ,0,33,0, ,0, , ,08/13/1958,1615,40.72,-100.22, , ,"","",26
10072823,HITCHCOCK CO., ,08/13/1958,1745,Tornado,0, ,0,0,2500,0,NE,CST, , ,C,87, ,0,0, , ,0,33,0, ,0, , ,08/13/1958,1745,40.17,-101.02, , ,"","",27
10084514,DELAWARE CO., ,08/14/1958,1500,Tornado,0,F1,0,1,0,0,OH,CST, , ,C,41, ,0,0, , ,0,33,0, ,0, , ,08/14/1958,1500,40.40,-82.90, , ,"","",28
10040339,HAMPSHIRE CO., ,08/14/1958,1730,Tornado,0,F2,0,0,250000,0,MA,CST, , ,C,15, ,0,0, , ,1,67,0, ,0, , ,08/14/1958,1730,42.32,-72.63, , ,"","",29
10010905,LEE CO., ,08/15/1958,200,Tornado,0,F2,0,0,250000,0,IL,CST, , ,C,103, ,0,0, , ,74.5,100,0, ,0, , ,08/15/1958,200,41.77,-89.47,41.50,-88.07,"","",30
10010906,VERMILION CO., ,08/15/1958,500,Tornado,0,F1,0,0,2500,0,IL,CST, , ,C,183, ,0,0, , ,13.9,30,0, ,0, , ,08/15/1958,500,40.08,-87.65,39.92,-87.80,"","",31
10042645,AROOSTOOK CO., ,08/15/1958,1020,Tornado,0,F2,0,0,25000,0,ME,CST, , ,C,3, ,0,0, , ,17,33,0, ,0, , ,08/15/1958,1020,47.00,-68.60,47.00,-68.23,"","",32
9986170,FAIRFIELD CO., ,08/15/1958,1150,Tornado,0,F1,0,0,2500,0,CT,CST, , ,C,1, ,0,0, , ,.2,67,0, ,0, , ,08/15/1958,1150,41.20,-73.30, , ,"","",33
10122072,BOSQUE CO., ,08/15/1958,1650,Tornado,0,F1,0,0,2500,0,TX,CST, , ,C,35, ,0,0, , ,.5,50,0, ,0, , ,08/15/1958,1650,31.78,-97.43, , ,"","",34
9994318,GRADY CO., ,08/17/1958,1500,Tornado,0,F1,0,0,2500,0,GA,CST, , ,C,131, ,0,0, , ,.1,17,0, ,0, , ,08/17/1958,1500,30.88,-84.20, , ,"","",35
10093581,TULSA CO., ,08/20/1958,1520,Tornado,0,F2,0,0,2500,0,OK,CST, , ,C,143, ,0,0, , ,.1,33,0, ,0, , ,08/20/1958,1520,36.25,-95.90, , ,"","",36
10122074,FLOYD CO., ,08/20/1958,1545,Tornado,0,F1,0,0,2500,0,TX,CST, , ,C,153, ,0,0, , ,1,300,0, ,0, , ,08/20/1958,1545,34.32,-101.25, , ,"","",37
10122075,KNOX CO., ,08/20/1958,1645,Tornado,0,F2,0,1,2500,0,TX,CST, , ,C,275, ,0,0, , ,1,50,0, ,0, , ,08/20/1958,1645,33.63,-99.57, , ,"","",38
9986172,LITCHFIELD CO., ,08/21/1958,1915,Tornado,0,F1,0,0,30,0,CT,CST, , ,C,5, ,0,0, , ,.2,50,0, ,0, , ,08/21/1958,1915,42.00,-73.10, , ,"","",39
10093582,WOODS CO., ,08/23/1958,1400,Tornado,0, ,0,0,30,0,OK,CST, , ,C,151, ,0,0, , ,25.2,33,0, ,0, , ,08/23/1958,1400,36.63,-98.80,36.40,-98.45,"","",40
10069418,NEMAHA CO., ,08/23/1958,1850,Tornado,0,F0,0,0,2500,0,NE,CST, , ,C,127, ,0,0, , ,.5,33,0, ,0, , ,08/23/1958,1850,40.50,-95.73, , ,"","",41
10040341,MIDDLESEX CO., ,08/25/1958,400,Tornado,0,F2,0,0,2500,0,MA,CST, , ,C,17, ,0,0, , ,1,50,0, ,0, , ,08/25/1958,400,42.53,-71.00, , ,"","",42
10069419,LINCOLN CO., ,08/27/1958,2115,Tornado,0, ,0,0,30,0,NE,CST, , ,C,111, ,0,0, , ,0,33,0, ,0, , ,08/27/1958,2115,40.85,-100.77, , ,"","",43
10149052,MARINETTE CO., ,08/30/1958,1526,Tornado,0,F1,0,0,25000,0,WI,CST, , ,C,75, ,0,0, , ,1.5,100,0, ,0, , ,08/30/1958,1526,45.33,-87.83, , ,"","",44
10010908,WINNEBAGO CO., ,08/30/1958,1950,Tornado,0,F2,0,0,25000,0,IL,CST, , ,C,201, ,0,0, , ,0,33,0, ,0, , ,08/30/1958,1950,42.32,-89.05, , ,"","",45
10010909,COOK CO., ,08/30/1958,2255,Tornado,0,F1,0,0,25000,0,IL,CST, , ,C,31, ,0,0, , ,1,70,0, ,0, , ,08/30/1958,2255,41.80,-87.80, , ,"","",46
10093590,KAY CO., ,09/01/1958,1700,Tornado,0,F0,0,0,30,0,OK,CST, , ,C,71, ,0,0, , ,0,33,0, ,0, , ,09/01/1958,1700,36.73,-97.17, , ,"","",47
10093592,WASHINGTON CO., ,09/01/1958,1845,Tornado,0,F1,0,0,0,0,OK,CST, , ,C,147, ,0,0, , ,.3,20,0, ,0, , ,09/01/1958,1845,36.75,-95.98, , ,"","",48
10041726,SANILAC CO., ,09/04/1958,200,Tornado,0,F1,0,0,250,0,MI,CST, , ,C,151, ,0,0, , ,0,100,0, ,0, , ,09/04/1958,200,43.37,-82.82, , ,"","",49
10069420,CASS CO., ,09/05/1958,1700,Tornado,0, ,0,0,2500,0,NE,CST, , ,C,25, ,0,0, , ,0,33,0, ,0, , ,09/05/1958,1700,41.00,-96.25, , ,"","",50
10055443,FREEBORN CO., ,09/05/1958,1800,Tornado,0,F1,0,0,2500,0,MN,CST, , ,C,47, ,0,0, , ,0,100,0, ,0, , ,09/05/1958,1800,43.77,-93.20,43.80,-93.17,"","",51
10083598,BARNES CO., ,09/06/1958,1630,Tornado,0,F3,0,0,2500,0,ND,CST, , ,C,3, ,0,0, , ,2.9,33,0, ,0, , ,09/06/1958,1630,46.90,-98.00, , ,"","",52
9986173,TOLLAND CO., ,09/07/1958,1510,Tornado,0,F2,0,2,250000,0,CT,CST, , ,C,13, ,0,0, , ,1.3,100,0, ,0, , ,09/07/1958,1510,41.90,-72.30, , ,"","",53
10040342,BERKSHIRE CO., ,09/07/1958,1515,Tornado,0,F0,0,0,2500,0,MA,CST, , ,C,3, ,0,0, , ,2.3,67,0, ,0, , ,09/07/1958,1515,41.92,-71.10,41.92,-71.03,"","",54
10040343,PLYMOUTH CO., ,09/07/1958,1600,Tornado,0,F0,1,1,2500,0,MA,CST, , ,C,23, ,0,0, , ,0,33,0, ,0, , ,09/07/1958,1600,42.05,-70.70, , ,"","",55
10093594,TEXAS CO., ,09/07/1958,1600,Tornado,0,F1,0,0,30,0,OK,CST, , ,C,139, ,0,0, , ,3.6,100,0, ,0, , ,09/07/1958,1600,36.60,-101.67,36.60,-101.73,"","",56
10075722,SUFFOLK CO., ,09/08/1958,1600,Tornado,0,F0,0,0,0,0,NY,CST, , ,C,103, ,0,0, , ,0,33,0, ,0, , ,09/08/1958,1600,41.10,-72.40, , ,"","",57
10081697,GUADALUPE CO., ,09/09/1958,1740,Tornado,0,F0,0,0,30,0,NM,CST, , ,C,19, ,0,0, , ,0,33,0, ,0, , ,09/09/1958,1740,35.02,-104.68, , ,"","",58
9992474,KIT CARSON CO., ,09/09/1958,1855,Tornado,0, ,0,0,30,0,CO,CST, , ,C,63, ,0,0, , ,0,33,0, ,0, , ,09/09/1958,1855,39.40,-102.97, , ,"","",59
10062049,TEXAS CO., ,09/16/1958,1240,Tornado,0,F1,0,0,2500,0,MO,CST, , ,C,215, ,0,0, , ,.3,100,0, ,0, , ,09/16/1958,1240,37.08,-92.07, , ,"","",60
10062050,JASPER CO., ,09/16/1958,1330,Tornado,0,F1,0,0,2500,0,MO,CST, , ,C,97, ,0,0, , ,.5,100,0, ,0, , ,09/16/1958,1330,37.08,-94.60, , ,"","",61
10062051,CEDAR CO., ,09/16/1958,1530,Tornado,0,F2,0,0,250000,0,MO,CST, , ,C,39, ,0,0, , ,2.3,50,0, ,0, , ,09/16/1958,1530,37.80,-93.98,37.83,-93.95,"","",62
9980891,ST. FRANCIS CO., ,09/16/1958,1630,Tornado,0,F0,0,0,0,0,AR,CST, , ,C,123, ,0,0, , ,0,33,0, ,0, , ,09/16/1958,1630,34.95,-91.12, , ,"","",63
10062052,ST. LOUIS (C) CO., ,09/16/1958,1650,Tornado,0,F1,0,0,250000,0,MO,CST, , ,C,510, ,0,0, , ,.3,20,0, ,0, , ,09/16/1958,1650,38.57,-90.28, , ,"","",64
9978850,LAUDERDALE CO., ,09/20/1958,1630,Tornado,0,F1,0,0,25000,0,AL,CST, , ,C,77, ,0,0, , ,1,33,0, ,0, , ,09/20/1958,1630,35.00,-87.30, , ,"","",65
9994319,COBB CO., ,09/21/1958,800,Tornado,0,F0,0,0,2500,0,GA,CST, , ,C,67, ,0,0, , ,.2,30,0, ,0, , ,09/21/1958,800,33.80,-84.63, , ,"","",66
10049588,UNION CO., ,09/21/1958,1210,Tornado,0,F2,0,2,25000,0,MS,CST, , ,C,145, ,0,0, , ,6.4,100,0, ,0, , ,09/21/1958,1210,34.42,-89.05,34.50,-89.00,"","",67
10093595,HARMON CO., ,09/23/1958,1705,Tornado,0, ,0,0,30,0,OK,CST, , ,C,57, ,0,0, , ,0,33,0, ,0, , ,09/23/1958,1705,34.70,-99.83, , ,"","",68
9983927,MARICOPA CO., ,09/24/1958,1115,Tornado,0, ,0,0,30,0,AZ,CST, , ,C,13, ,0,0, , ,4,33,0, ,0, , ,09/24/1958,1115,33.52,-111.72, , ,"","",69
9984942,MANATEE CO., ,09/28/1958,400,Tornado,0,F1,0,0,2500,0,FL,CST, , ,C,81, ,0,0, , ,.1,33,0, ,0, , ,09/28/1958,400,27.40,-82.55, , ,"","",70
10062053,NODAWAY CO., ,10/08/1958,1905,Tornado,0,F3,0,0,250000,0,MO,CST, , ,C,147, ,0,0, , ,0,300,0, ,0, , ,10/08/1958,1905,40.42,-94.63,40.42,-94.60,"","",71
10062055,HARRISON CO., ,10/08/1958,1945,Tornado,0,F3,0,0,250000,0,MO,CST, , ,C,81, ,0,0, , ,3,300,0, ,0, , ,10/08/1958,1945,40.45,-94.22,40.45,-94.15,"","",72
10010910,STEPHENSON CO., ,10/08/1958,2330,Tornado,0,F2,0,0,2500000,0,IL,CST, , ,C,177, ,0,0, , ,38.1,33,0, ,0, , ,10/08/1958,2330,42.42,-89.47,42.42,-88.72,"","",73
10010911,MCHENRY CO., ,10/09/1958,26,Tornado,0,F2,1,0,2500000,0,IL,CST, , ,C,111, ,0,0, , ,26.2,33,0, ,0, , ,10/09/1958,26,42.42,-88.72,42.40,-88.20,"","",74
10010914,LAKE CO., ,10/09/1958,55,Tornado,0,F2,0,0,2500000,0,IL,CST, , ,C,97, ,0,0, , ,16.7,33,0, ,0, , ,10/09/1958,55,42.40,-88.20,42.38,-87.87,"","",75
10149055,ST. CROIX CO., ,10/09/1958,1200,Tornado,0,F2,0,0,25000,0,WI,CST, , ,C,109, ,0,0, , ,0,50,0, ,0, , ,10/09/1958,1200,45.02,-92.73,45.02,-92.68,"","",76
10149056,DANE CO., ,10/09/1958,1645,Tornado,0, ,0,0,30,0,WI,CST, , ,C,25, ,0,0, , ,1,50,0, ,0, , ,10/09/1958,1645,43.17,-89.37, , ,"","",77
10048193,WORTH CO., ,10/10/1958,1905,Tornado,0,F3,2,7,250000,0,MO,CST, , ,C,227, ,0,0, , ,20.1,300,0, ,0, , ,10/10/1958,1905,40.42,-94.60,40.45,-94.22,"","",78
10081698,TORRANCE CO., ,10/13/1958,1345,Tornado,0,F0,0,0,30,0,NM,CST, , ,C,57, ,0,0, , ,0,33,0, ,0, , ,10/13/1958,1345,34.40,-105.72, , ,"","",79
10075724,ESSEX CO., ,10/16/1958,1530,Tornado,0,F1,0,0,25000,0,NY,CST, , ,C,31, ,0,0, , ,.3,30,0, ,0, , ,10/16/1958,1530,44.40,-73.70, , ,"","",80
